t,theta,omega,x,y
0.0000000000,-0.1721421298,0.3179811528,-0.1712932098,-0.9852200954
0.0000000000,-0.1718233090,0.3196599998,-0.1709790924,-0.9852746571
0.0000000000,-0.1715028108,0.3213357572,-0.1706633049,-0.9853294050
0.0000000000,-0.1711806385,0.3230084084,-0.1703458502,-0.9853843369
0.0000000000,-0.1708567950,0.3246779373,-0.1700267310,-0.9854394506
0.0000000000,-0.1705312836,0.3263443275,-0.1697059502,-0.9854947440
0.0000000000,-0.1702041074,0.3280075626,-0.1693835107,-0.9855502150
0.0000000000,-0.1698752696,0.3296676265,-0.1690594153,-0.9856058614
0.0000000000,-0.1695447732,0.3313245029,-0.1687336670,-0.9856616811
0.0000000000,-0.1692126216,0.3329781757,-0.1684062686,-0.9857176719
0.0000000000,-0.1688788180,0.3346286285,-0.1680772230,-0.9857738316
0.0000000000,-0.1685433655,0.3362758454,-0.1677465333,-0.9858301581
0.0000000000,-0.1682062674,0.3379198102,-0.1674142023,-0.9858866491
0.0000000000,-0.1678675269,0.3395605067,-0.1670802330,-0.9859433025
0.0000000000,-0.1675271474,0.3411979190,-0.1667446285,-0.9860001161
0.0000000000,-0.1671851322,0.3428320310,-0.1664073916,-0.9860570876
0.0000000000,-0.1668414845,0.3444628267,-0.1660685256,-0.9861142149
0.0000000000,-0.1664962077,0.3460902901,-0.1657280333,-0.9861714957
0.0000000000,-0.1661493050,0.3477144054,-0.1653859178,-0.9862289279
0.0000000000,-0.1658007800,0.3493351565,-0.1650421823,-0.9862865091
0.0000000000,-0.1654506358,0.3509525277,-0.1646968298,-0.9863442372
0.0000000000,-0.1650988760,0.3525665031,-0.1643498633,-0.9864021099
0.0000000000,-0.1647455040,0.3541770668,-0.1640012861,-0.9864601250
0.0000000000,-0.1643905230,0.3557842030,-0.1636511013,-0.9865182801
0.0000000000,-0.1640339367,0.3573878961,-0.1632993119,-0.9865765732
0.0000000000,-0.1636757484,0.3589881303,-0.1629459213,-0.9866350018
0.0000000000,-0.1633159616,0.3605848899,-0.1625909325,-0.9866935637
0.0000000000,-0.1629545798,0.3621781592,-0.1622343488,-0.9867522567
0.0000000000,-0.1625916065,0.3637679226,-0.1618761733,-0.9868110784
0.0000000000,-0.1622270451,0.3653541645,-0.1615164094,-0.9868700266
0.0000000000,-0.1618608993,0.3669368694,-0.1611550603,-0.9869290990
0.0000000000,-0.1614931726,0.3685160216,-0.1607921292,-0.9869882933
0.0000000000,-0.1611238685,0.3700916058,-0.1604276194,-0.9870476072
0.0000000000,-0.1607529905,0.3716636064,-0.1600615342,-0.9871070384
0.0000000000,-0.1603805424,0.3732320079,-0.1596938769,-0.9871665846
0.0000000000,-0.1600065277,0.3747967951,-0.1593246510,-0.9872262434
0.0000000000,-0.1596309501,0.3763579525,-0.1589538596,-0.9872860125
0.0000000000,-0.1592538130,0.3779154647,-0.1585815062,-0.9873458897
0.0000000000,-0.1588751204,0.3794693165,-0.1582075942,-0.9874058726
0.0000000000,-0.1584948756,0.3810194926,-0.1578321269,-0.9874659588
0.0000000000,-0.1581130826,0.3825659778,-0.1574551078,-0.9875261460
0.0000000000,-0.1577297449,0.3841087568,-0.1570765402,-0.9875864319
0.0000000000,-0.1573448663,0.3856478145,-0.1566964277,-0.9876468142
0.0000000000,-0.1569584505,0.3871831357,-0.1563147737,-0.9877072904
0.0000000000,-0.1565705013,0.3887147053,-0.1559315817,-0.9877678583
0.0000000000,-0.1561810224,0.3902425083,-0.1555468551,-0.9878285154
0.0000000000,-0.1557900175,0.3917665296,-0.1551605975,-0.9878892595
0.0000000000,-0.1553974906,0.3932867542,-0.1547728124,-0.9879500881
0.0000000000,-0.1550034453,0.3948031672,-0.1543835033,-0.9880109989
0.0000000000,-0.1546078855,0.3963157536,-0.1539926738,-0.9880719895
0.0000000000,-0.1542108151,0.3978244985,-0.1536003275,-0.9881330575
0.0000000000,-0.1538122378,0.3993293870,-0.1532064679,-0.9881942006
0.0000000000,-0.1534121576,0.4008304044,-0.1528110987,-0.9882554164
0.0000000000,-0.1530105783,0.4023275359,-0.1524142235,-0.9883167025
0.0000000000,-0.1526075038,0.4038207666,-0.1520158459,-0.9883780565
0.0000000000,-0.1522029381,0.4053100819,-0.1516159696,-0.9884394760
0.0000000000,-0.1517968850,0.4067954670,-0.1512145982,-0.9885009587
0.0000000000,-0.1513893485,0.4082769074,-0.1508117354,-0.9885625021
0.0000000000,-0.1509803325,0.4097543884,-0.1504073849,-0.9886241038
0.0000000000,-0.1505698410,0.4112278954,-0.1500015505,-0.9886857614
0.0000000000,-0.1501578780,0.4126974140,-0.1495942358,-0.9887474726
0.0000000000,-0.1497444475,0.4141629295,-0.1491854447,-0.9888092349
0.0000000000,-0.1493295535,0.4156244276,-0.1487751808,-0.9888710460
0.0000000000,-0.1489132000,0.4170818938,-0.1483634480,-0.9889329033
0.0000000000,-0.1484953911,0.4185353136,-0.1479502501,-0.9889948046
0.0000000000,-0.1480761307,0.4199846729,-0.1475355908,-0.9890567473
0.0000000000,-0.1476554231,0.4214299572,-0.1471194740,-0.9891187292
0.0000000000,-0.1472332722,0.4228711522,-0.1467019036,-0.9891807476
0.0000000000,-0.1468096821,0.4243082438,-0.1462828833,-0.9892428004
0.0000000000,-0.1463846571,0.4257412177,-0.1458624171,-0.9893048849
0.0000000000,-0.1459582011,0.4271700597,-0.1454405089,-0.9893669988
0.0000000000,-0.1455303183,0.4285947557,-0.1450171625,-0.9894291397
0.0000000000,-0.1451010130,0.4300152917,-0.1445923819,-0.9894913052
0.0000000000,-0.1446702891,0.4314316536,-0.1441661710,-0.9895534928
0.0000000000,-0.1442381510,0.4328438273,-0.1437385338,-0.9896157001
0.0000000000,-0.1438046029,0.4342517990,-0.1433094742,-0.9896779247
0.0000000000,-0.1433696488,0.4356555546,-0.1428789963,-0.9897401641
0.0000000000,-0.1429332932,0.4370550803,-0.1424471040,-0.9898024159
0.0000000000,-0.1424955401,0.4384503622,-0.1420138013,-0.9898646777
0.0000000000,-0.1420563939,0.4398413864,-0.1415790923,-0.9899269471
0.0000000000,-0.1416158588,0.4412281394,-0.1411429810,-0.9899892216
0.0000000000,-0.1411739390,0.4426106072,-0.1407054714,-0.9900514988
0.0000000000,-0.1407306390,0.4439887761,-0.1402665677,-0.9901137763
0.0000000000,-0.1402859629,0.4453626327,-0.1398262740,-0.9901760516
0.0000000000,-0.1398399151,0.4467321631,-0.1393845943,-0.9902383223
0.0000000000,-0.1393925000,0.4480973539,-0.1389415327,-0.9903005859
0.0000000000,-0.1389437219,0.4494581915,-0.1384970935,-0.9903628401
0.0000000000,-0.1384935851,0.4508146624,-0.1380512807,-0.9904250824
0.0000000000,-0.1380420940,0.4521667531,-0.1376040986,-0.9904873104
0.0000000000,-0.1375892531,0.4535144503,-0.1371555513,-0.9905495216
0.0000000000,-0.1371350666,0.4548577406,-0.1367056430,-0.9906117136
0.0000000000,-0.1366795391,0.4561966106,-0.1362543779,-0.9906738840
0.0000000000,-0.1362226749,0.4575310471,-0.1358017602,-0.9907360304
0.0000000000,-0.1357644784,0.4588610367,-0.1353477943,-0.9907981503
0.0000000000,-0.1353049543,0.4601865664,-0.1348924843,-0.9908602412
0.0000000000,-0.1348441068,0.4615076229,-0.1344358346,-0.9909223009
0.0000000000,-0.1343819405,0.4628241931,-0.1339778494,-0.9909843268
0.0000000000,-0.1339184599,0.4641362639,-0.1335185330,-0.9910463165
0.0000000000,-0.1334536695,0.4654438224,-0.1330578897,-0.9911082675
0.0000000000,-0.1329875738,0.4667468554,-0.1325959240,-0.9911701776
0.0000000000,-0.1325201773,0.4680453501,-0.1321326401,-0.9912320442
0.0000000000,-0.1320514846,0.4693392935,-0.1316680424,-0.9912938649
0.0000000000,-0.1315815002,0.4706286728,-0.1312021352,-0.9913556374
0.0000000000,-0.1311102288,0.4719134751,-0.1307349230,-0.9914173591
0.0000000000,-0.1306376748,0.4731936877,-0.1302664103,-0.9914790277
0.0000000000,-0.1301638429,0.4744692979,-0.1297966013,-0.9915406408
0.0000000000,-0.1296887377,0.4757402928,-0.1293255006,-0.9916021959
0.0000000000,-0.1292123639,0.4770066600,-0.1288531125,-0.9916636907
0.0000000000,-0.1287347260,0.4782683867,-0.1283794417,-0.9917251227
0.0000000000,-0.1282558287,0.4795254605,-0.1279044925,-0.9917864895
0.0000000000,-0.1277756766,0.4807778687,-0.1274282694,-0.9918477888
0.0000000000,-0.1272942745,0.4820255989,-0.1269507771,-0.9919090181
0.0000000000,-0.1268116270,0.4832686388,-0.1264720199,-0.9919701751
0.0000000000,-0.1263277388,0.4845069759,-0.1259920024,-0.9920312572
0.0000000000,-0.1258426146,0.4857405978,-0.1255107293,-0.9920922623
0.0000000000,-0.1253562592,0.4869694923,-0.1250282050,-0.9921531877
0.0000000000,-0.1248686772,0.4881936471,-0.1245444341,-0.9922140313
0.0000000000,-0.1243798734,0.4894130500,-0.1240594213,-0.9922747906
0.0000000000,-0.1238898527,0.4906276889,-0.1235731712,-0.9923354631
0.0000000000,-0.1233986197,0.4918375516,-0.1230856884,-0.9923960466
0.0000000000,-0.1229061792,0.4930426261,-0.1225969775,-0.9924565387
0.0000000000,-0.1224125360,0.4942429003,-0.1221070432,-0.9925169369
0.0000000000,-0.1219176950,0.4954383623,-0.1216158901,-0.9925772389
0.0000000000,-0.1214216609,0.4966290001,-0.1211235230,-0.9926374425
0.0000000000,-0.1209244386,0.4978148018,-0.1206299466,-0.9926975451
0.0000000000,-0.1204260329,0.4989957557,-0.1201351656,-0.9927575444
0.0000000000,-0.1199264487,0.5001718499,-0.1196391846,-0.9928174382
0.0000000000,-0.1194256908,0.5013430726,-0.1191420085,-0.9928772239
0.0000000000,-0.1189237642,0.5025094122,-0.1186436419,-0.9929368994
0.0000000000,-0.1184206736,0.5036708570,-0.1181440898,-0.9929964623
0.0000000000,-0.1179164241,0.5048273954,-0.1176433568,-0.9930559101
0.0000000000,-0.1174110205,0.5059790158,-0.1171414477,-0.9931152407
0.0000000000,-0.1169044677,0.5071257067,-0.1166383674,-0.9931744516
0.0000000000,-0.1163967707,0.5082674567,-0.1161341208,-0.9932335405
0.0000000000,-0.1158879344,0.5094042544,-0.1156287125,-0.9932925052
0.0000000000,-0.1153779639,0.5105360883,-0.1151221475,-0.9933513433
0.0000000000,-0.1148668639,0.5116629472,-0.1146144307,-0.9934100524
0.0000000000,-0.1143546396,0.5127848197,-0.1141055669,-0.9934686304
0.0000000000,-0.1138412960,0.5139016946,-0.1135955611,-0.9935270749
0.0000000000,-0.1133268379,0.5150135609,-0.1130844181,-0.9935853835
0.0000000000,-0.1128112705,0.5161204072,-0.1125721428,-0.9936435541
0.0000000000,-0.1122945988,0.5172222226,-0.1120587403,-0.9937015843
0.0000000000,-0.1117768277,0.5183189960,-0.1115442154,-0.9937594719
0.0000000000,-0.1112579625,0.5194107165,-0.1110285731,-0.9938172146
0.0000000000,-0.1107380080,0.5204973730,-0.1105118184,-0.9938748100
0.0000000000,-0.1102169694,0.5215789547,-0.1099939563,-0.9939322560
0.0000000000,-0.1096948518,0.5226554508,-0.1094749918,-0.9939895503
0.0000000000,-0.1091716602,0.5237268505,-0.1089549299,-0.9940466907
0.0000000000,-0.1086473998,0.5247931430,-0.1084337756,-0.9941036748
0.0000000000,-0.1081220756,0.5258543176,-0.1079115340,-0.9941605005
0.0000000000,-0.1075956929,0.5269103637,-0.1073882101,-0.9942171656
0.0000000000,-0.1070682566,0.5279612708,-0.1068638090,-0.9942736677
0.0000000000,-0.1065397720,0.5290070282,-0.1063383358,-0.9943300047
0.0000000000,-0.1060102443,0.5300476254,-0.1058117956,-0.9943861744
0.0000000000,-0.1054796785,0.5310830521,-0.1052841935,-0.9944421746
0.0000000000,-0.1049480799,0.5321132978,-0.1047555345,-0.9944980030
0.0000000000,-0.1044154536,0.5331383523,-0.1042258240,-0.9945536575
0.0000000000,-0.1038818049,0.5341582051,-0.1036950669,-0.9946091358
0.0000000000,-0.1033471390,0.5351728461,-0.1031632684,-0.9946644359
0.0000000000,-0.1028114610,0.5361822650,-0.1026304338,-0.9947195555
0.0000000000,-0.1022747762,0.5371864518,-0.1020965682,-0.9947744924
0.0000000000,-0.1017370898,0.5381853963,-0.1015616768,-0.9948292446
0.0000000000,-0.1011984071,0.5391790886,-0.1010257648,-0.9948838097
0.0000000000,-0.1006587334,0.5401675185,-0.1004888374,-0.9949381858
0.0000000000,-0.1001180739,0.5411506763,-0.0999508999,-0.9949923706
0.0000000000,-0.0995764338,0.5421285519,-0.0994119576,-0.9950463621
0.0000000000,-0.0990338185,0.5431011356,-0.0988720156,-0.9951001580
0.0000000000,-0.0984902333,0.5440684176,-0.0983310793,-0.9951537564
0.0000000000,-0.0979456835,0.5450303881,-0.0977891539,-0.9952071550
0.0000000000,-0.0974001743,0.5459870376,-0.0972462448,-0.9952603518
0.0000000000,-0.0968537112,0.5469383563,-0.0967023572,-0.9953133447
0.0000000000,-0.0963062994,0.5478843346,-0.0961574965,-0.9953661316
0.0000000000,-0.0957579443,0.5488249632,-0.0956116679,-0.9954187104
0.0000000000,-0.0952086512,0.5497602324,-0.0950648770,-0.9954710790
0.0000000000,-0.0946584256,0.5506901329,-0.0945171289,-0.9955232355
0.0000000000,-0.0941072728,0.5516146554,-0.0939684291,-0.9955751776
0.0000000000,-0.0935551981,0.5525337904,-0.0934187830,-0.9956269035
0.0000000000,-0.0930022070,0.5534475288,-0.0928681959,-0.9956784110
0.0000000000,-0.0924483048,0.5543558614,-0.0923166733,-0.9957296982
0.0000000000,-0.0918934971,0.5552587789,-0.0917642205,-0.9957807629
0.0000000000,-0.0913377891,0.5561562723,-0.0912108431,-0.9958316033
0.0000000000,-0.0907811863,0.5570483326,-0.0906565463,-0.9958822172
0.0000000000,-0.0902236942,0.5579349508,-0.0901013358,-0.9959326028
0.0000000000,-0.0896653182,0.5588161179,-0.0895452170,-0.9959827579
0.0000000000,-0.0891060638,0.5596918250,-0.0889881952,-0.9960326807
0.0000000000,-0.0885459364,0.5605620633,-0.0884302761,-0.9960823692
0.0000000000,-0.0879849415,0.5614268241,-0.0878714651,-0.9961318214
0.0000000000,-0.0874230846,0.5622860986,-0.0873117677,-0.9961810354
0.0000000000,-0.0868603711,0.5631398781,-0.0867511894,-0.9962300092
0.0000000000,-0.0862968067,0.5639881541,-0.0861897358,-0.9962787408
0.0000000000,-0.0857323967,0.5648309179,-0.0856274125,-0.9963272285
0.0000000000,-0.0851671467,0.5656681611,-0.0850642248,-0.9963754702
0.0000000000,-0.0846010622,0.5664998752,-0.0845001785,-0.9964234641
0.0000000000,-0.0840341488,0.5673260518,-0.0839352792,-0.9964712083
0.0000000000,-0.0834664119,0.5681466826,-0.0833695323,-0.9965187008
0.0000000000,-0.0828978573,0.5689617592,-0.0828029434,-0.9965659399
0.0000000000,-0.0823284903,0.5697712736,-0.0822355183,-0.9966129236
0.0000000000,-0.0817583166,0.5705752174,-0.0816672625,-0.9966596502
0.0000000000,-0.0811873417,0.5713735826,-0.0810981816,-0.9967061176
0.0000000000,-0.0806155713,0.5721663610,-0.0805282813,-0.9967523243
0.0000000000,-0.0800430108,0.5729535448,-0.0799575672,-0.9967982682
0.0000000000,-0.0794696660,0.5737351259,-0.0793860450,-0.9968439476
0.0000000000,-0.0788955425,0.5745110964,-0.0788137203,-0.9968893607
0.0000000000,-0.0783206457,0.5752814485,-0.0782405989,-0.9969345057
0.0000000000,-0.0777449814,0.5760461743,-0.0776666863,-0.9969793808
0.0000000000,-0.0771685553,0.5768052663,-0.0770919884,-0.9970239843
0.0000000000,-0.0765913728,0.5775587166,-0.0765165109,-0.9970683144
0.0000000000,-0.0760134397,0.5783065177,-0.0759402594,-0.9971123693
0.0000000000,-0.0754347616,0.5790486620,-0.0753632396,-0.9971561473
0.0000000000,-0.0748553443,0.5797851420,-0.0747854574,-0.9971996467
0.0000000000,-0.0742751932,0.5805159502,-0.0742069185,-0.9972428657
0.0000000000,-0.0736943143,0.5812410792,-0.0736276285,-0.9972858027
0.0000000000,-0.0731127130,0.5819605218,-0.0730475934,-0.9973284560
0.0000000000,-0.0725303951,0.5826742706,-0.0724668189,-0.9973708238
0.0000000000,-0.0719473663,0.5833823184,-0.0718853107,-0.9974129045
0.0000000000,-0.0713636324,0.5840846580,-0.0713030747,-0.9974546965
0.0000000000,-0.0707791989,0.5847812824,-0.0707201167,-0.9974961980
0.0000000000,-0.0701940717,0.5854721844,-0.0701364425,-0.9975374075
0.0000000000,-0.0696082565,0.5861573570,-0.0695520578,-0.9975783234
0.0000000000,-0.0690217589,0.5868367934,-0.0689669687,-0.9976189439
0.0000000000,-0.0684345848,0.5875104867,-0.0683811808,-0.9976592675
0.0000000000,-0.0678467399,0.5881784299,-0.0677947000,-0.9976992927
0.0000000000,-0.0672582299,0.5888406164,-0.0672075323,-0.9977390178
0.0000000000,-0.0666690605,0.5894970395,-0.0666196835,-0.9977784412
0.0000000000,-0.0660792377,0.5901476924,-0.0660311594,-0.9978175615
0.0000000000,-0.0654887671,0.5907925687,-0.0654419660,-0.9978563770
0.0000000000,-0.0648976545,0.5914316616,-0.0648521091,-0.9978948862
0.0000000000,-0.0643059057,0.5920649649,-0.0642615947,-0.9979330877
0.0000000000,-0.0637135265,0.5926924720,-0.0636704287,-0.9979709798
0.0000000000,-0.0631205227,0.5933141766,-0.0630786169,-0.9980085611
0.0000000000,-0.0625269001,0.5939300724,-0.0624861654,-0.9980458302
0.0000000000,-0.0619326645,0.5945401531,-0.0618930800,-0.9980827855
0.0000000000,-0.0613378217,0.5951444125,-0.0612993668,-0.9981194255
0.0000000000,-0.0607423776,0.5957428446,-0.0607050316,-0.9981557489
0.0000000000,-0.0601463380,0.5963354432,-0.0601100805,-0.9981917542
0.0000000000,-0.0595497087,0.5969222024,-0.0595145194,-0.9982274400
0.0000000000,-0.0589524955,0.5975031161,-0.0589183542,-0.9982628048
0.0000000000,-0.0583547044,0.5980781786,-0.0583215911,-0.9982978473
0.0000000000,-0.0577563411,0.5986473838,-0.0577242359,-0.9983325661
0.0000000000,-0.0571574116,0.5992107262,-0.0571262947,-0.9983669598
0.0000000000,-0.0565579216,0.5997681998,-0.0565277735,-0.9984010271
0.0000000000,-0.0559578771,0.6003197992,-0.0559286784,-0.9984347665
0.0000000000,-0.0553572840,0.6008655186,-0.0553290152,-0.9984681768
0.0000000000,-0.0547561480,0.6014053526,-0.0547287902,-0.9985012566
0.0000000000,-0.0541544752,0.6019392957,-0.0541280092,-0.9985340047
0.0000000000,-0.0535522714,0.6024673424,-0.0535266785,-0.9985664198
0.0000000000,-0.0529495425,0.6029894873,-0.0529248039,-0.9985985005
0.0000000000,-0.0523462944,0.6035057253,-0.0523223917,-0.9986302455
0.0000000000,-0.0517425330,0.6040160509,-0.0517194478,-0.9986616538
0.0000000000,-0.0511382643,0.6045204591,-0.0511159784,-0.9986927239
0.0000000000,-0.0505334941,0.6050189447,-0.0505119895,-0.9987234547
0.0000000000,-0.0499282284,0.6055115027,-0.0499074872,-0.9987538449
0.0000000000,-0.0493224731,0.6059981280,-0.0493024776,-0.9987838934
0.0000000000,-0.0487162341,0.6064788156,-0.0486969669,-0.9988135989
0.0000000000,-0.0481095174,0.6069535608,-0.0480909611,-0.9988429604
0.0000000000,-0.0475023290,0.6074223587,-0.0474844664,-0.9988719765
0.0000000000,-0.0468946747,0.6078852045,-0.0468774888,-0.9989006462
0.0000000000,-0.0462865605,0.6083420935,-0.0462700346,-0.9989289684
0.0000000000,-0.0456779925,0.6087930210,-0.0456621098,-0.9989569419
0.0000000000,-0.0450689765,0.6092379826,-0.0450537206,-0.9989845656
0.0000000000,-0.0444595185,0.6096769735,-0.0444448731,-0.9990118384
0.0000000000,-0.0438496245,0.6101099895,-0.0438355736,-0.9990387593
0.0000000000,-0.0432393005,0.6105370260,-0.0432258281,-0.9990653271
0.0000000000,-0.0426285525,0.6109580788,-0.0426156429,-0.9990915408
0.0000000000,-0.0420173864,0.6113731435,-0.0420050241,-0.9991173995
0.0000000000,-0.0414058082,0.6117822160,-0.0413939779,-0.9991429020
0.0000000000,-0.0407938239,0.6121852920,-0.0407825105,-0.9991680473
0.0000000000,-0.0401814396,0.6125823675,-0.0401706280,-0.9991928346
0.0000000000,-0.0395686612,0.6129734384,-0.0395583367,-0.9992172627
0.0000000000,-0.0389554947,0.6133585007,-0.0389456428,-0.9992413307
0.0000000000,-0.0383419462,0.6137375506,-0.0383325524,-0.9992650376
0.0000000000,-0.0377280216,0.6141105841,-0.0377190719,-0.9992883826
0.0000000000,-0.0371137270,0.6144775975,-0.0371052074,-0.9993113647
0.0000000000,-0.0364990684,0.6148385871,-0.0364909651,-0.9993339829
0.0000000000,-0.0358840519,0.6151935490,-0.0358763513,-0.9993562365
0.0000000000,-0.0352686833,0.6155424799,-0.0352613721,-0.9993781245
0.0000000000,-0.0346529689,0.6158853760,-0.0346460340,-0.9993996460
0.0000000000,-0.0340369146,0.6162222339,-0.0340303430,-0.9994208001
0.0000000000,-0.0334205265,0.6165530502,-0.0334143054,-0.9994415862
0.0000000000,-0.0328038105,0.6168778215,-0.0327979275,-0.9994620033
0.0000000000,-0.0321867728,0.6171965444,-0.0321812156,-0.9994820505
0.0000000000,-0.0315694195,0.6175092158,-0.0315641759,-0.9995017273
0.0000000000,-0.0309517564,0.6178158325,-0.0309468146,-0.9995210326
0.0000000000,-0.0303337898,0.6181163913,-0.0303291381,-0.9995399659
0.0000000000,-0.0297155257,0.6184108892,-0.0297111527,-0.9995585263
0.0000000000,-0.0290969700,0.6186993231,-0.0290928645,-0.9995767130
0.0000000000,-0.0284781290,0.6189816902,-0.0284742799,-0.9995945255
0.0000000000,-0.0278590087,0.6192579876,-0.0278554052,-0.9996119629
0.0000000000,-0.0272396151,0.6195282123,-0.0272362466,-0.9996290246
0.0000000000,-0.0266199543,0.6197923618,-0.0266168105,-0.9996457099
0.0000000000,-0.0260000324,0.6200504333,-0.0259971031,-0.9996620182
0.0000000000,-0.0253798555,0.6203024241,-0.0253771309,-0.9996779488
0.0000000000,-0.0247594296,0.6205483317,-0.0247568999,-0.9996935010
0.0000000000,-0.0241387608,0.6207881537,-0.0241364167,-0.9997086743
0.0000000000,-0.0235178553,0.6210218874,-0.0235156874,-0.9997234680
0.0000000000,-0.0228967191,0.6212495307,-0.0228947185,-0.9997378816
